RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
001126-04CP,Complaint,Request,Construction,Foundation frame for new SFR extending to property line on north side (Permit 739721).,2004 Jan 15 12:00:00 AM,2004 Jan 21 12:00:00 AM,Completed,Completed,8517 DENSMORE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001126-04CP,47.69108329,-122.33838905,"(47.69108329, -122.33838905)",1,2004,1,1,2004,1,False,False,6,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false
001159-04CP,Complaint,Request,Construction,New construction being built within 5 feet of setback.,2004 Jan 20 12:00:00 AM,2004 Jan 21 12:00:00 AM,Completed,Completed,2743 C NE 103RD ST,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001159-04CP,47.70236744,-122.29757769,"(47.70236744, -122.29757769)",1,2004,1,1,2004,1,False,False,1,5,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001163-04CP,Complaint,Request,Construction,Tree cutting occurring near Thorton Creek without a permit: Douglas Fir in riparian corridor.,2004 Jan 21 12:00:00 AM,2004 Jan 20 12:00:00 AM,Completed,Completed,3108 NE 117TH ST,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001163-04CP,47.71343751,-122.29446493,"(47.71343751, -122.29446493)",1,2004,1,1,2004,1,False,False,-1,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001164-04CP,Complaint,Request,Construction,Tree cutting occurring near Thorton Creek without a permit: Douglas Fir in riparian corridor.,2004 Jan 21 12:00:00 AM,2004 Jan 20 12:00:00 AM,Completed,Completed,3114 NE 117TH ST,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001164-04CP,47.71338026,-122.29421847,"(47.71338026, -122.29421847)",1,2004,1,1,2004,1,False,False,-1,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001260-04CP,Complaint,Request,Construction,Referred by K. Donnelly- have a site inspector go out and follow-up to see if they know where the sewer lines are.  Have been unable to locate the sewer lines.,2004 Jan 28 12:00:00 AM,2004 Feb 06 12:00:00 AM,Completed,Completed,2127 NW 95TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001260-04CP,47.69802945,-122.38426078,"(47.69802945, -122.38426078)",1,2004,1,2,2004,1,False,False,9,5,True,False,False,False,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
001261-04CP,Complaint,Request,Construction,REMODELING GARAGE & SFR W/O PERMITS.,2004 Jan 28 12:00:00 AM,2004 Feb 02 12:00:00 AM,Completed,Completed,1516 N 85TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001261-04CP,47.69072419,-122.33830892,"(47.69072419, -122.33830892)",1,2004,1,2,2004,1,False,False,5,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false
001265-04CP,Complaint,Request,Construction,,2004 Jan 28 12:00:00 AM,2004 Jan 15 12:00:00 AM,Completed,Completed,8700 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001265-04CP,47.69275062,-122.37603512,"(47.69275062, -122.37603512)",1,2004,1,1,2004,1,False,False,-13,5,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001273-04CP,Complaint,Request,Construction,BUILDING ADDITION IN SIDEYARD W/O PERMIT,2004 Jan 29 12:00:00 AM,2004 Feb 06 12:00:00 AM,Completed,Completed,13034 30TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001273-04CP,47.72402164,-122.29585683,"(47.72402164, -122.29585683)",1,2004,1,2,2004,1,False,False,8,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001276-04CP,Complaint,Request,Construction,"Per 1/29/04 e-mail from Valerie Wilson to Ken Watanabe: ""Mr. MacDonald called to let you know that the run-off today is worse than when he originally spoke with you. He did read your letter dated 11/28/03. But with all the work that has been done to to make the site look good, the water running down the street is not clear and there is erosion.""",2004 Jan 30 12:00:00 AM,2004 Jan 30 12:00:00 AM,Completed,Completed,4511 NE 110TH ST,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001276-04CP,47.7088058,-122.2794705,"(47.7088058, -122.2794705)",1,2004,1,1,2004,1,False,False,0,5,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001301-04CP,Complaint,Request,Construction,Cemented over entire property and it is tilted toward complainant's house and Thorton Creek. Very concerned about stormwater runoff into complainant's house and Thorton Creek.,2004 Feb 02 12:00:00 AM,2004 Feb 02 12:00:00 AM,Completed,Completed,9247 MATTHEWS AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001301-04CP,47.69623416,-122.27722321,"(47.69623416, -122.27722321)",2,2004,1,2,2004,1,False,False,0,5,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001308-04CP,Complaint,Request,Construction,BUILT STRUCTURE IN REAR YARD LARGER THAN 10 x 12 AND IT IS ON A FOUNDATION W/O PERMITS.,2004 Feb 02 12:00:00 AM,2004 Feb 20 12:00:00 AM,Completed,Completed,13034 30TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001308-04CP,47.72402164,-122.29585683,"(47.72402164, -122.29585683)",2,2004,1,2,2004,1,False,False,18,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false
001333-04CP,Complaint,Request,Construction,"Is the fence for this project being placed in the correct location (and not within the access easement area)?  Also, is the utility pole located with in the easement area? Will my garbage, recycling and yard waste still be picked up when ththe fence is installed?The access easement is 10' wide. Garbage trucks require minimum 10' width.",2004 Feb 04 12:00:00 AM,2004 Feb 05 12:00:00 AM,Completed,Completed,8515 INTERLAKE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001333-04CP,47.69098285,-122.34065276,"(47.69098285, -122.34065276)",2,2004,1,2,2004,1,False,False,1,5,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false
001340-04CP,Complaint,Request,Construction,CONSTRUCTING MULTIPLE ADDITIONS TO ACCESSORY BUILDING,2004 Feb 04 12:00:00 AM,2004 Feb 09 12:00:00 AM,Completed,Completed,735 N 128TH ST,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001340-04CP,47.72211439,-122.34889413,"(47.72211439, -122.34889413)",2,2004,1,2,2004,1,False,False,5,5,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001341-04CP,Complaint,Request,Construction,CLEARING HILLSIDE INCLUDING LARGE DOUGLAS FIRS ON STEEP SLOPE ECA W/O PERMIT,2004 Feb 04 12:00:00 AM,2004 Feb 05 12:00:00 AM,Completed,Completed,14051 HILL TOP LN NW,98177,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001341-04CP,47.73248857,-122.36734796,"(47.73248857, -122.36734796)",2,2004,1,2,2004,1,False,False,1,5,True,False,False,False,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false
001345-04CP,Complaint,Request,Construction,"Is the fence for this project being placed in the correct location (and not within the access easement area)?  Also, is the utility pole located with in the easement area? Will my garbage, recycling and yard waste still be picked up when ththe fence is installed?The access easement is 10' wide. Garbage trucks require minimum 10' width.",2004 Feb 05 12:00:00 AM,2004 Feb 05 12:00:00 AM,Completed,Completed,8521 INTERLAKE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001345-04CP,47.69112785,-122.34066762,"(47.69112785, -122.34066762)",2,2004,1,2,2004,1,False,False,0,5,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false
001382-04CP,Complaint,Request,Construction,"MAJOR REMODELING OF BASEMENT. NEW FLOORS, PLUMBING & ELECTRICAL. ALL W/O PERMITS.TIM CLAERY FROM LABOR & INDUSTRIES SAID MAYBE HE COULD GET OUR INSPECTOR INTO SITE.COMPLAINT LODIS 206 632-4300.",2004 Feb 09 12:00:00 AM,2004 Feb 12 12:00:00 AM,Completed,Completed,10556 VALMAY AVE NW,98177,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001382-04CP,47.7065908,-122.37788979,"(47.7065908, -122.37788979)",2,2004,1,2,2004,1,False,False,3,5,True,False,False,False,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false
001407-04CP,Complaint,Request,Construction,TREES AND NATIVE PLANTS HAVE BEEN REMOVED FROM RIPAREAN CORRIDOR--ECA--PROJECT #2303696 IS UNDER REVIEW,2004 Feb 10 12:00:00 AM,2004 Feb 11 12:00:00 AM,Completed,Completed,11521 34TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001407-04CP,47.71262577,-122.29227757,"(47.71262577, -122.29227757)",2,2004,1,2,2004,1,False,False,1,5,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false
001463-04CP,Complaint,Request,Construction,Running washing machine water into a barrel outside (and then that drains outside into the big hole?). Concerned that there is no side sewer connection.Can view from neighbor's yard at 8832 Dibble Ave. NW. Please call first!,2004 Feb 13 12:00:00 AM,2004 Feb 18 12:00:00 AM,Completed,Completed,8836 DIBBLE AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001463-04CP,47.69391923,-122.36707691,"(47.69391923, -122.36707691)",2,2004,1,2,2004,1,False,False,5,5,True,False,False,False,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false
001472-04CP,Complaint,Request,Construction,Property owner at 1215 N. 107th St. added gravel to his driveway which is now causing water to come down the hill via the street and causing ponding of water in the parking lot of 10557 Stone Ave. North.,2004 Feb 17 12:00:00 AM,,,Completed,1215 N 107TH ST,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001472-04CP,47.70670586,-122.34259194,"(47.70670586, -122.34259194)",2,2004,1,,,,True,True,,5,True,False,False,False,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false
001506-04CP,Complaint,Request,Construction,CONSTRUCTED OR REBUILT DOCK W/O PERMIT,2004 Feb 19 12:00:00 AM,2004 Feb 23 12:00:00 AM,Completed,Completed,11744 RIVIERA PL NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001506-04CP,47.71565913,-122.27786555,"(47.71565913, -122.27786555)",2,2004,1,2,2004,1,False,False,4,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001511-04CP,Complaint,Request,Construction,FRAMING & ELECTRIC WORK W/O PERMITS.,2004 Feb 20 12:00:00 AM,2004 Feb 23 12:00:00 AM,Completed,Completed,1019 NE 98TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001511-04CP,47.70020171,-122.31682632,"(47.70020171, -122.31682632)",2,2004,1,2,2004,1,False,False,3,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001531-04CP,Complaint,Request,Construction,Cutting trees in an ECA 1 (steep slope) without a permit.,2004 Feb 23 12:00:00 AM,2004 Feb 23 12:00:00 AM,Completed,Completed,14000 NORTHWOOD PL NW,98177,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001531-04CP,47.73074735,-122.36270705,"(47.73074735, -122.36270705)",2,2004,1,2,2004,1,False,False,0,5,True,False,False,False,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false
001583-04CP,Complaint,Request,Construction,Calling on behalf of the business association for the Aurora Ave. N. businesses. Concerned about demo--demo done several months ago and since then the site has had a caretaker and a fence around the demolished building. In the past week the fence has been removed and the caretaker is gone--concerned that the site is dangerous as is (holes and rubble).,2004 Feb 25 12:00:00 AM,2004 Feb 26 12:00:00 AM,Completed,Completed,8820 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001583-04CP,47.69325916,-122.34368603,"(47.69325916, -122.34368603)",2,2004,1,2,2004,1,False,False,1,5,True,False,False,False,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false
001595-04CP,Complaint,Request,Construction,"Turning attached carport into bedroom.  Recently raised front of house 4-5 feet, now putting on roof.  No permits.",2004 Feb 26 12:00:00 AM,2004 Feb 25 12:00:00 AM,Completed,Completed,14122 EVANSTON AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001595-04CP,47.73158679,-122.35154926,"(47.73158679, -122.35154926)",2,2004,1,2,2004,1,False,False,-1,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001597-04CP,Complaint,Request,Construction,Moved 40 X 50 ft portable garage into rear yard (SE corner). Sitting on pier blocks.  No permit.,2004 Feb 26 12:00:00 AM,2004 Mar 11 12:00:00 AM,Completed,Completed,10708 NORTH PARK AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001597-04CP,47.70686,-122.34851187,"(47.70686, -122.34851187)",2,2004,1,3,2004,1,False,False,14,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false
001661-04CP,Complaint,Request,Construction,"Underground exhaust pipe from a gas engine that exits by a sidewalk on the north corner of Henry M. Jackson Apts, 751 N 135th Street.  The pipe is emitting blue intoxicating fumes to passers by. Is this legal?Per e-mail from Jeannie Souki (legilative assistant to CM Godden):""Mr. James Schaer had originally emailed OSE on 1/6/04 regarding his issue.  He sent a copy of his email to CM Godden's office after no response was received through OSE.  He is inquiring about an underground exhaust pipe fr",2004 Mar 03 12:00:00 AM,2004 Mar 08 12:00:00 AM,Completed,Completed,747 N 135TH ST,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001661-04CP,47.72644813,-122.34924241,"(47.72644813, -122.34924241)",3,2004,1,3,2004,1,False,False,5,5,True,False,False,False,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false
001820-04CP,Complaint,Request,Construction,"Construction without a permit; adding 4 feet to east side of building. Complainant says there is a required ""buffer zone"" between this building and his father's house and that this construction is within that ""buffer zone.""Complainant found it interesting that the building owners were inquiring as to when his father (the owner of 1109 92nd Ave. N.) would return from vacation before the construction began.",2004 Mar 15 12:00:00 AM,,,Completed,1111 N 92ND ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001820-04CP,47.69545824,-122.34372181,"(47.69545824, -122.34372181)",3,2004,1,,,,True,True,,5,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001832-04CP,Complaint,Request,Construction,Tree (approx. 6 inches in diameter) was cut approx. 20 feet from the creek on 34th Ave. NE side in the area mapped ECA 3 (Riparian Corridor).,2004 Mar 15 12:00:00 AM,2004 Mar 17 12:00:00 AM,Completed,Completed,11521 34TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001832-04CP,47.71262577,-122.29227757,"(47.71262577, -122.29227757)",3,2004,1,3,2004,1,False,False,2,5,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
001855-04CP,Complaint,Request,Construction,"Previous renters cleared and graded area to create dog run.  Current renters were clearing trees and vegetation yesterday near Thorton Creek (within 15 feet of the creek and along the creek side). View from 34th Avenue NE.Call Marilyn McKinney at 363-6147, to view from her property at 3216 NE 117th Street.",2004 Mar 16 12:00:00 AM,2004 Mar 17 12:00:00 AM,Completed,Completed,11525 34TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001855-04CP,47.71281965,-122.29264386,"(47.71281965, -122.29264386)",3,2004,1,3,2004,1,False,False,1,5,True,False,False,False,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
