ï»¿RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations
1004980-VI,Notice of Violation,Case,Emergency,There is a very large hole in the foundation on the west side; the east foundation wall is soft; support beam in basement is leaning markedly; 10 unrelated adults living in house; no smoke detectors.,2005 Apr 18 12:00:00 AM,2005 Jul 25 12:00:00 AM,Compliance Achieved,Completed,6546 23RD AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1004980-VI,47.67735363,-122.38498716,"(47.67735363, -122.38498716)",4,2005,2,7,2005,3,False,False,98,6,False,True,False,False,True,False,False
1004996-VI,Notice of Violation,Case,Emergency,There is a very large hole in the foundation on the west side; the east foundation wall is soft; support beam in basement is leaning markedly; 10 unrelated adults living in house; no smoke detectors.,2005 Apr 19 12:00:00 AM,2005 May 23 12:00:00 AM,Compliance Achieved,Completed,6546 23RD AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1004996-VI,47.67735363,-122.38498716,"(47.67735363, -122.38498716)",4,2005,2,5,2005,2,False,False,34,6,False,True,False,False,True,False,False
1005000-CT,Citation,Case,Emergency,observed housing citation violations,2005 Apr 20 12:00:00 AM,2005 Jul 25 12:00:00 AM,Compliance Achieved,Completed,6546 23RD AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1005000-CT,47.67735363,-122.38498716,"(47.67735363, -122.38498716)",4,2005,2,7,2005,3,False,False,96,6,False,False,True,False,False,False,False
1006915-VI,Notice of Violation,Case,Emergency,OWNER  TURNED OFF WATER 5 DAYS AGO/ TOOK OUT TOILET/ AND IS MAKING ADDITION TO BASEMENT W/O PERMITS.,2005 Nov 18 12:00:00 AM,2005 Nov 29 12:00:00 AM,Compliance Achieved,Completed,320 NE 53RD ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1006915-VI,47.66737194,-122.32461238,"(47.66737194, -122.32461238)",11,2005,4,11,2005,4,False,False,11,6,False,True,False,False,False,False,False
002469-06CP,Complaint,Request,Emergency,There is no electricity in Apartmen #10 and water service has not yet been restore.,2006 May 08 12:00:00 AM,2006 May 09 12:00:00 AM,Completed,Completed,7011 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002469-06CP,47.67997963,-122.34753956,"(47.67997963, -122.34753956)",5,2006,2,5,2006,2,False,False,1,6,True,False,False,False,True,False,False
003130-06CP,Complaint,Request,Emergency,Water has been off for one week .- our information says that the water account is still active and has not been turned off.,2006 Jun 22 12:00:00 AM,2006 Jun 26 12:00:00 AM,Completed,Completed,6007 LATONA AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003130-06CP,47.67257057,-122.32577737,"(47.67257057, -122.32577737)",6,2006,2,6,2006,2,False,False,4,6,True,False,False,False,False,False,False
1008372-VI,Notice of Violation,Case,Emergency,There is no electricity in Apartmen #10 and water service has not yet been restore.,2006 May 09 12:00:00 AM,2006 May 23 12:00:00 AM,Compliance Achieved,Completed,7011 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1008372-VI,47.67997963,-122.34753956,"(47.67997963, -122.34753956)",5,2006,2,5,2006,2,False,False,14,6,False,True,False,False,True,False,False
1008446-VI,Notice of Violation,Case,Emergency,There is no electricity in Apartmen #10 and water service has not yet been restore.,2006 May 17 12:00:00 AM,2006 May 23 12:00:00 AM,Compliance Achieved,Completed,7011 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1008446-VI,47.67997963,-122.34753956,"(47.67997963, -122.34753956)",5,2006,2,5,2006,2,False,False,6,6,False,True,False,False,True,False,False
001372-07CP,Complaint,Request,Emergency,"Heat not working properly apartment cold. Also, only half of electric works.",2007 Feb 02 12:00:00 AM,2007 Feb 02 12:00:00 AM,Completed,Completed,448 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001372-07CP,47.67788228,-122.32339265,"(47.67788228, -122.32339265)",2,2007,1,2,2007,1,False,False,0,6,True,False,False,False,False,False,False
001779-07CP,Complaint,Request,Emergency,House has had no heat for two weeks.  No hot water due to leak in upstairs bathtub.,2007 Mar 09 12:00:00 AM,2007 Mar 13 12:00:00 AM,Completed,Completed,1409 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001779-07CP,47.67435829,-122.3740789,"(47.67435829, -122.3740789)",3,2007,1,3,2007,1,False,False,4,6,True,False,False,False,True,False,False
002230-07CP,Complaint,Request,Emergency,no water or power since 4/10/2007...Other tenants: jessica 425-765-6539 Tessa 425-315-5955,2007 Apr 11 12:00:00 AM,2007 Apr 11 12:00:00 AM,Completed,Completed,1409 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002230-07CP,47.67435829,-122.3740789,"(47.67435829, -122.3740789)",4,2007,2,4,2007,2,False,False,0,6,True,False,False,False,True,False,False
003796-07CP,Complaint,Request,Emergency,"Plumbing problem for 6 days that landlord (who lives in main house) refuses to fix.  Toilet overflows, sewage backing up into shower and kitchen sink.  Tenant made appt for plumber to come out but LL refused to give them access and said she didn't want that company to come out b/c they didn't do a good job previously.",2007 Jul 19 12:00:00 AM,2007 Jul 19 12:00:00 AM,Completed,Completed,6614 28TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003796-07CP,47.6770887,-122.39268413,"(47.6770887, -122.39268413)",7,2007,3,7,2007,3,False,False,0,6,True,False,False,False,True,False,False
004250-07CP,Complaint,Request,Emergency,Water shut off 8/16/07  Another tenant in the building,2007 Aug 17 12:00:00 AM,2008 Feb 04 12:00:00 AM,Completed,Completed,448 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004250-07CP,47.67788228,-122.32339265,"(47.67788228, -122.32339265)",8,2007,3,2,2008,1,False,False,171,6,True,False,False,False,False,False,False
005025-07CP,Complaint,Request,Emergency,"roof just collapsed, windows are all broken, furnace not working....the owner is not taking any actions.* the owner of the property is J.R. West 206-568-1932... he is the complainant brother....",2007 Oct 04 12:00:00 AM,2007 Oct 05 12:00:00 AM,Completed,Completed,308 NW 41ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005025-07CP,47.65716178,-122.36145931,"(47.65716178, -122.36145931)",10,2007,4,10,2007,4,False,False,1,6,True,False,False,False,True,False,False
1010971-VI,Notice of Violation,Case,Emergency,"Heat not working properly apartment cold. Also, only half of electric works.",2007 Feb 02 12:00:00 AM,,,Completed,448 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010971-VI,47.67788228,-122.32339265,"(47.67788228, -122.32339265)",2,2007,1,,,,True,True,,6,False,True,False,False,False,False,False
1011010-VI,Notice of Violation,Case,Emergency,"Heat not working properly apartment cold. Also, only half of electric works.",2007 Feb 07 12:00:00 AM,2007 Feb 13 12:00:00 AM,Compliance Achieved,Completed,448 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011010-VI,47.67788228,-122.32339265,"(47.67788228, -122.32339265)",2,2007,1,2,2007,1,False,False,6,6,False,True,False,False,False,False,False
1011643-VI,Notice of Violation,Case,Emergency,no water or power since 4/10/2007...Other tenants: jessica 425-765-6539 Tessa 425-315-5955,2007 Apr 11 12:00:00 AM,2007 Apr 12 12:00:00 AM,Compliance Achieved,Completed,1409 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011643-VI,47.67435829,-122.3740789,"(47.67435829, -122.3740789)",4,2007,2,4,2007,2,False,False,1,6,False,True,False,False,True,False,False
1012853-VI,Notice of Violation,Case,Emergency,"Plumbing problem for 6 days that landlord (who lives in main house) refuses to fix.  Toilet overflows, sewage backing up into shower and kitchen sink.  Tenant made appt for plumber to come out but LL refused to give them access and said she didn't want that company to come out b/c they didn't do a good job previously.",2007 Jul 19 12:00:00 AM,2007 Jul 20 12:00:00 AM,Compliance Achieved,Completed,6614 28TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1012853-VI,47.6770887,-122.39268413,"(47.6770887, -122.39268413)",7,2007,3,7,2007,3,False,False,1,6,False,True,False,False,True,False,False
1013118-VI,Notice of Violation,Case,Emergency,"Plumbing problem for 6 days that landlord (who lives in main house) refuses to fix.  Toilet overflows, sewage backing up into shower and kitchen sink.  Tenant made appt for plumber to come out but LL refused to give them access and said she didn't want that company to come out b/c they didn't do a good job previously.",2007 Aug 14 12:00:00 AM,2008 Feb 20 12:00:00 AM,Compliance Achieved,Completed,6614 28TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1013118-VI,47.6770887,-122.39268413,"(47.6770887, -122.39268413)",8,2007,3,2,2008,1,False,False,190,6,False,True,False,False,True,False,False
1013122-VI,Notice of Violation,Case,Emergency,"Plumbing problem for 6 days that landlord (who lives in main house) refuses to fix.  Toilet overflows, sewage backing up into shower and kitchen sink.  Tenant made appt for plumber to come out but LL refused to give them access and said she didn't want that company to come out b/c they didn't do a good job previously.",2007 Aug 14 12:00:00 AM,2008 Feb 20 12:00:00 AM,Compliance Achieved,Completed,6614 28TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1013122-VI,47.6770887,-122.39268413,"(47.6770887, -122.39268413)",8,2007,3,2,2008,1,False,False,190,6,False,True,False,False,True,False,False
1013178-VI,Notice of Violation,Case,Emergency,Water shut off 8/16/07  Another tenant in the building,2007 Aug 17 12:00:00 AM,2007 Aug 28 12:00:00 AM,Compliance Achieved,Completed,448 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1013178-VI,47.67788228,-122.32339265,"(47.67788228, -122.32339265)",8,2007,3,8,2007,3,False,False,11,6,False,True,False,False,False,False,False
1013214-VI,Notice of Violation,Case,Emergency,Water shut off 8/16/07  Another tenant in the building,2007 Aug 21 12:00:00 AM,2007 Aug 28 12:00:00 AM,Compliance Achieved,Completed,448 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1013214-VI,47.67788228,-122.32339265,"(47.67788228, -122.32339265)",8,2007,3,8,2007,3,False,False,7,6,False,True,False,False,False,False,False
1013694-VI,Notice of Violation,Case,Emergency,"roof just collapsed, windows are all broken, furnace not working....the owner is not taking any actions.* the owner of the property is J.R. West 206-568-1932... he is the complainant brother....",2007 Oct 05 12:00:00 AM,2007 Nov 21 12:00:00 AM,Compliance Achieved,Completed,308 NW 41ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1013694-VI,47.65716178,-122.36145931,"(47.65716178, -122.36145931)",10,2007,4,11,2007,4,False,False,47,6,False,True,False,False,True,False,False
003084-08CP,Complaint,Request,Emergency,"Sewer line burst yesterday in basement--approx 2 inches of sewage on basement floor. Owner notified yesterday and again this morning, but he hasn't shown up yet to start clean up.",2008 Jun 02 12:00:00 AM,2008 Jun 02 12:00:00 AM,Completed,Completed,4308 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003084-08CP,47.65925295,-122.35058456,"(47.65925295, -122.35058456)",6,2008,2,6,2008,2,False,False,0,6,True,False,False,False,True,False,False
003439-08CP,Complaint,Request,Emergency,"Gas was turned off at the end of April, but not by tenant. She has no heat & no use of stove. Also, she has no key, so she can't lock her unit when gone. She has no phone number for her landlord.",2008 Jun 19 12:00:00 AM,2008 Jul 18 12:00:00 AM,Completed,Completed,4309 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003439-08CP,47.65933705,-122.35131284,"(47.65933705, -122.35131284)",6,2008,2,7,2008,3,False,False,29,6,True,False,False,False,True,False,False
1014893-VI,Notice of Violation,Case,Emergency,Water shut off 8/16/07  Another tenant in the building,2008 Feb 07 12:00:00 AM,2008 Jul 02 12:00:00 AM,Compliance Achieved,Completed,448 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1014893-VI,47.67788228,-122.32339265,"(47.67788228, -122.32339265)",2,2008,1,7,2008,3,False,False,146,6,False,True,False,False,False,False,False
1015274-VI,Notice of Violation,Case,Emergency,Water shut off 8/16/07  Another tenant in the building,2008 Mar 25 12:00:00 AM,2008 Oct 01 12:00:00 AM,Compliance Achieved,Completed,448 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1015274-VI,47.67788228,-122.32339265,"(47.67788228, -122.32339265)",3,2008,1,10,2008,4,False,False,190,6,False,True,False,False,False,False,False
1016007-VI,Notice of Violation,Case,Emergency,"Sewer line burst yesterday in basement--approx 2 inches of sewage on basement floor. Owner notified yesterday and again this morning, but he hasn't shown up yet to start clean up.",2008 Jun 02 12:00:00 AM,2008 Jun 05 12:00:00 AM,Compliance Achieved,Completed,4308 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1016007-VI,47.65925295,-122.35058456,"(47.65925295, -122.35058456)",6,2008,2,6,2008,2,False,False,3,6,False,True,False,False,True,False,False
1016082-VI,Notice of Violation,Case,Emergency,"Sewer line burst yesterday in basement--approx 2 inches of sewage on basement floor. Owner notified yesterday and again this morning, but he hasn't shown up yet to start clean up.",2008 Jun 05 12:00:00 AM,,,Completed,4308 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1016082-VI,47.65925295,-122.35058456,"(47.65925295, -122.35058456)",6,2008,2,,,,True,True,,6,False,True,False,False,True,False,False
1016085-CT,Citation,Case,Emergency,Outdoor storage.,2008 Jun 05 12:00:00 AM,2009 Jun 05 12:00:00 AM,Compliance Achieved,Completed,4308 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1016085-CT,47.65925295,-122.35058456,"(47.65925295, -122.35058456)",6,2008,2,6,2009,2,False,False,365,6,False,False,True,False,False,False,False
1016664-CT,Citation,Case,Emergency,Multiple housing violations and outdoor junk storage.,2008 Jul 18 12:00:00 AM,2009 Apr 10 12:00:00 AM,Compliance Achieved,Completed,4309 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1016664-CT,47.65933705,-122.35131284,"(47.65933705, -122.35131284)",7,2008,3,4,2009,2,False,False,266,6,False,False,True,False,False,False,False
1016665-VI,Notice of Violation,Case,Emergency,"Gas was turned off at the end of April, but not by tenant. She has no heat & no use of stove. Also, she has no key, so she can't lock her unit when gone. She has no phone number for her landlord.",2008 Jul 18 12:00:00 AM,,,Completed,4309 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1016665-VI,47.65933705,-122.35131284,"(47.65933705, -122.35131284)",7,2008,3,,,,True,True,,6,False,True,False,False,True,False,False
001015-09CP,Complaint,Request,Emergency,"Per on line complaint, On 10:30 pm Dec 24 2008, 5 leaks opened in the ceiling of Apt. #1. The owner was notified at once by phone, but despite this call, and repeated calls by tenants in #1, no repairs have been started, resulting in the collection of an estimated 164 gallons of water from Dec 24 to Jan. 3.",2009 Jan 05 12:00:00 AM,2009 Jan 07 12:00:00 AM,Completed,Completed,4501 FREMONT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001015-09CP,47.66155708,-122.35035755,"(47.66155708, -122.35035755)",1,2009,1,1,2009,1,False,False,2,6,True,False,False,False,True,False,False
002308-09CP,Complaint,Request,Emergency,No water or gas for past 2 months.,2009 Apr 20 12:00:00 AM,2009 Apr 22 12:00:00 AM,Completed,Completed,4309 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002308-09CP,47.65933705,-122.35131284,"(47.65933705, -122.35131284)",4,2009,2,4,2009,2,False,False,2,6,True,False,False,False,True,False,False
002415-09CP,Complaint,Request,Emergency,Raw sewage in between the two southernmost buildings.,2009 Apr 27 12:00:00 AM,2009 Apr 28 12:00:00 AM,Completed,Completed,550 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002415-09CP,47.67658135,-122.32201022,"(47.67658135, -122.32201022)",4,2009,2,4,2009,2,False,False,1,6,True,False,False,False,True,False,False
004395-09CP,Complaint,Request,Emergency,Water shut off.,2009 Aug 25 12:00:00 AM,2009 Aug 25 12:00:00 AM,Completed,Completed,4117 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004395-09CP,47.65729058,-122.34773112,"(47.65729058, -122.34773112)",8,2009,3,8,2009,3,False,False,0,6,True,False,False,False,False,False,False
004397-09CP,Complaint,Request,Emergency,power shut off.,2009 Aug 25 12:00:00 AM,2009 Aug 25 12:00:00 AM,Completed,Completed,4251 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004397-09CP,47.65889734,-122.34777857,"(47.65889734, -122.34777857)",8,2009,3,8,2009,3,False,False,0,6,True,False,False,False,True,False,False
004399-09CP,Complaint,Request,Emergency,Water shut-off ****EMERGENCY ORDER****,2009 Aug 25 12:00:00 AM,2009 Aug 25 12:00:00 AM,Completed,Completed,4129 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004399-09CP,47.65749396,-122.3477217,"(47.65749396, -122.3477217)",8,2009,3,8,2009,3,False,False,0,6,True,False,False,False,False,False,False
1018249-VI,Notice of Violation,Case,Emergency,"Per on line complaint, On 10:30 pm Dec 24 2008, 5 leaks opened in the ceiling of Apt. #1. The owner was notified at once by phone, but despite this call, and repeated calls by tenants in #1, no repairs have been started, resulting in the collection of an estimated 164 gallons of water from Dec 24 to Jan. 3.",2009 Jan 15 12:00:00 AM,2009 Apr 29 12:00:00 AM,Compliance Achieved,Completed,4501 FREMONT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1018249-VI,47.66155708,-122.35035755,"(47.66155708, -122.35035755)",1,2009,1,4,2009,2,False,False,104,6,False,True,False,False,True,False,False
1019072-VI,Notice of Violation,Case,Emergency,No water or gas for past 2 months.,2009 Apr 22 12:00:00 AM,,,Completed,4309 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1019072-VI,47.65933705,-122.35131284,"(47.65933705, -122.35131284)",4,2009,2,,,,True,True,,6,False,True,False,False,True,False,False
1019119-VI,Notice of Violation,Case,Emergency,No water or gas for past 2 months.,2009 Apr 28 12:00:00 AM,2009 Aug 13 12:00:00 AM,Compliance Achieved,Completed,4309 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1019119-VI,47.65933705,-122.35131284,"(47.65933705, -122.35131284)",4,2009,2,8,2009,3,False,False,107,6,False,True,False,False,True,False,False
1019188-VI,Notice of Violation,Case,Emergency,No water or gas for past 2 months.,2009 May 06 12:00:00 AM,,,Completed,4309 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1019188-VI,47.65933705,-122.35131284,"(47.65933705, -122.35131284)",5,2009,2,,,,True,True,,6,False,True,False,False,True,False,False
1019203-VI,Notice of Violation,Case,Emergency,No water or gas for past 2 months.,2009 May 07 12:00:00 AM,2009 Aug 13 12:00:00 AM,Compliance Achieved,Completed,4309 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1019203-VI,47.65933705,-122.35131284,"(47.65933705, -122.35131284)",5,2009,2,8,2009,3,False,False,98,6,False,True,False,False,True,False,False
1020400-VI,Notice of Violation,Case,Emergency,power shut off.,2009 Aug 25 12:00:00 AM,,,Completed,4251 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1020400-VI,47.65889734,-122.34777857,"(47.65889734, -122.34777857)",8,2009,3,,,,True,True,,6,False,True,False,False,True,False,False
1020406-VI,Notice of Violation,Case,Emergency,Water shut-off ****EMERGENCY ORDER****,2009 Aug 25 12:00:00 AM,,,Completed,4129 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1020406-VI,47.65749396,-122.3477217,"(47.65749396, -122.3477217)",8,2009,3,,,,True,True,,6,False,True,False,False,False,False,False
1020407-VI,Notice of Violation,Case,Emergency,Water shut off.,2009 Aug 25 12:00:00 AM,,,Completed,4117 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1020407-VI,47.65729058,-122.34773112,"(47.65729058, -122.34773112)",8,2009,3,,,,True,True,,6,False,True,False,False,False,False,False
001002-11CP,Complaint,Request,Emergency,"Signed lease and agreed to not use heating system (radiant).  The landlord, Jim Quigt @206-779-2941, provided a couple of space heaters and a fireplace but house remains cold.  Tenants have talked to Jim several times about the heat.",2011 Jan 03 12:00:00 AM,2011 Jan 03 12:00:00 AM,Completed,Completed,319 B NW 55TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001002-11CP,47.66855323,-122.36166891,"(47.66855323, -122.36166891)",1,2011,1,1,2011,1,False,False,0,6,True,False,False,False,False,False,False
