RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
001091-04CP,Complaint,Request,Construction,Homeowner has installed plastic tubing at the end of drain spouts on the north and west sides of the home and is directing all stormwater runoff into the north neighbor's (4222 Wallingford Avenue North) flower beds.I explained to the complainant that it would be three to seven business days before this inspection would occur. I also explained that this was likely a civil matter. Complainant is very upset because this problem is the City's problem and not hers and nobody at the City is willing t,2004 Jan 13 12:00:00 AM,2004 Jan 14 12:00:00 AM,Completed,Completed,4216 WALLINGFORD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001091-04CP,47.65852673,-122.33596087,"(47.65852673, -122.33596087)",1,2004,1,1,2004,1,False,False,1,4,True,False,False,False,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false
001118-04CP,Complaint,Request,Construction,PUTTING IN SIDE SEWER W/O PERMITS.HAS DUG LARGE HOLES IN SIDE YARD  AND PIPES ARE STICKING OUT.NO EROSION CONTROL.,2004 Jan 14 12:00:00 AM,2004 Jan 21 12:00:00 AM,Completed,Completed,7756 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001118-04CP,47.68662534,-122.32400814,"(47.68662534, -122.32400814)",1,2004,1,1,2004,1,False,False,7,4,True,False,False,False,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false
001130-04CP,Complaint,Request,Construction,"Upset that neighbor's adjacent apartment building has eight (8) windows on the north side that can be opened. Says the occupants can see into his building at 5505 University Wy. NE.Says he has been complaining about this to DCLU/DPD for eight (8) years and no one from DCLU/DPD will do anything about it.These two (John Madden and Lo-Yu Sun) own neighboring commercial properties in this area, the U-District, and in the Greenwood area. This complainant (John Madden/MNM Company) is upset that the p",2004 Jan 15 12:00:00 AM,2004 Jan 26 12:00:00 AM,Completed,Completed,5501 UNIVERSITY WAY NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001130-04CP,47.66864376,-122.31338354,"(47.66864376, -122.31338354)",1,2004,1,1,2004,1,False,False,11,4,True,False,False,False,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false
001291-04CP,Complaint,Request,Construction,Over-sized garage in the rear yard: not per plan/permit 701215.  Over-built with a departure from plans?,2004 Jan 30 12:00:00 AM,2004 Feb 02 12:00:00 AM,Completed,Completed,5011 8TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001291-04CP,47.66536112,-122.31987438,"(47.66536112, -122.31987438)",1,2004,1,2,2004,1,False,False,3,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false
001294-04CP,Complaint,Request,Construction,Storing fill and equipment partly on neighboring property;no erosion control; no silk fence;trenches left open;broken down spouts;and mud coming in thru basement windows onto neighboring properties.,2004 Jan 30 12:00:00 AM,,,Completed,9408 40TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001294-04CP,47.69698959,-122.28504246,"(47.69698959, -122.28504246)",1,2004,1,,,,True,True,,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
001310-04CP,Complaint,Request,Construction,HAS NOW ADDED INTERIOR STAIRS W/O PERMITS. IN REAR OF STORE THRU CLOSET.   ADAIMS BOOK STORE & CAFE.,2004 Feb 02 12:00:00 AM,2004 Feb 03 12:00:00 AM,Completed,Completed,1429 N 45TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001310-04CP,47.66120714,-122.33935121,"(47.66120714, -122.33935121)",2,2004,1,2,2004,1,False,False,1,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001356-04CP,Complaint,Request,Construction,Storing fill and equipment partly on neighboring property;no erosion control; no silk fence;trenches left open;broken down spouts;and mud coming in thru basement windows onto neighboring properties.,2004 Feb 05 12:00:00 AM,2004 Feb 05 12:00:00 AM,Completed,Completed,9408 40TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001356-04CP,47.69698959,-122.28504246,"(47.69698959, -122.28504246)",2,2004,1,2,2004,1,False,False,0,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
001392-04CP,Complaint,Request,Construction,"Tearing out three apartments (removing walls) and rebuilding because of mold damage without permits. Top two floors of building have chute out the window (easy to see).Apartment building now called ""Santorini at the Park"" and used to be called ""Woodland Park View Apartments.""",2004 Feb 09 12:00:00 AM,2004 Feb 12 12:00:00 AM,Completed,Completed,4902 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001392-04CP,47.66448581,-122.34701556,"(47.66448581, -122.34701556)",2,2004,1,2,2004,1,False,False,3,4,True,False,False,False,false,false,false,true,false,true,false,true,false,false,true,false,false,false,false,true,false,false,false
001415-04CP,Complaint,Request,Construction,The restaurants new circular exhaust fan is aimed directly toward the  back yard of an adjacent single family residence.  Is it too low?,2004 Feb 11 12:00:00 AM,2004 Feb 17 12:00:00 AM,Completed,Completed,1911 N 45TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001415-04CP,47.66120953,-122.33444965,"(47.66120953, -122.33444965)",2,2004,1,2,2004,1,False,False,6,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
001448-04CP,Complaint,Request,Construction,"REFERRED TO CODE COMPLIANCE BY PERMIT SPECIALIST.  YESTERDAY, DEMOLISHED GARAGE AND STARTED TO GRADE W/O PERMIT.",2004 Feb 13 12:00:00 AM,2004 Feb 18 12:00:00 AM,Completed,Completed,2541 NE 85TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001448-04CP,47.6902137,-122.2997804,"(47.6902137, -122.2997804)",2,2004,1,2,2004,1,False,False,5,4,True,False,False,False,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,true,false,false
001489-04CP,Complaint,Request,Construction,Not following the conditions placed on the project. Conditions state that construction hours are Mon.- Fri. 9:00-4:00. Continually start before 9:00 and continue working way after 4:00 and work all Saturdays.,2004 Feb 19 12:00:00 AM,2004 Feb 23 12:00:00 AM,Completed,Completed,3626 WALLINGFORD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001489-04CP,47.65137221,-122.33614727,"(47.65137221, -122.33614727)",2,2004,1,2,2004,1,False,False,4,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001493-04CP,Complaint,Request,Construction,"Drainage from the downspouts emptying onto the east side of the building, affecting alley and private property east of the alley.",2004 Feb 19 12:00:00 AM,,,Completed,7030 35TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001493-04CP,47.68015669,-122.29001592,"(47.68015669, -122.29001592)",2,2004,1,,,,True,True,,4,True,False,False,False,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
001533-04CP,Complaint,Request,Construction,BUILT DECK IN SIDE YARD OVER 18' W/O PERMIT AND LESS THAN 20FT FROM PROPERTY LINE.,2004 Feb 23 12:00:00 AM,2004 Feb 25 12:00:00 AM,Completed,Completed,100 NE 42ND ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001533-04CP,47.65788394,-122.32807144,"(47.65788394, -122.32807144)",2,2004,1,2,2004,1,False,False,2,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001534-04CP,Complaint,Request,Construction,,2004 Feb 23 12:00:00 AM,2004 Feb 20 12:00:00 AM,Completed,Completed,4610 NE 38TH ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001534-04CP,47.65552137,-122.27749398,"(47.65552137, -122.27749398)",2,2004,1,2,2004,1,False,False,-3,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001540-04CP,Complaint,Request,Construction,Digging deep hole around house and up to neighbor's fence--concerned that homeowner is putting in a swimming pool or something without a permit.Can view from deck of 7748-4th Avenue NE (house is for sale).,2004 Feb 23 12:00:00 AM,2004 Feb 24 12:00:00 AM,Completed,Completed,7756 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001540-04CP,47.68662534,-122.32400814,"(47.68662534, -122.32400814)",2,2004,1,2,2004,1,False,False,1,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001561-04CP,Complaint,Request,Construction,"Remodelling garage into habitable space (possibly ADU) without permit. Property owner, Mavis, has been telling neighbors that she is turning detached garage into a ""cottage."" Can see new door from driveway of 8211 Roosevelt Way NE.Can view from complainant's property at 845 NE 83rd St.",2004 Feb 24 12:00:00 AM,2004 Feb 26 12:00:00 AM,Completed,Completed,8211 ROOSEVELT WAY NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001561-04CP,47.68864267,-122.31791168,"(47.68864267, -122.31791168)",2,2004,1,2,2004,1,False,False,2,4,True,False,False,False,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false
001600-04CP,Complaint,Request,Construction,"No door to restrict public access to parking garage, lighting very poor.  Is door required?  (See attached online complaint)",2004 Feb 26 12:00:00 AM,,,Completed,4737 16TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001600-04CP,47.66455648,-122.31116749,"(47.66455648, -122.31116749)",2,2004,1,,,,True,True,,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false
001615-04CP,Complaint,Request,Construction,Construction company has installed temporary fencing that is blocking the alleyway.,2004 Feb 27 12:00:00 AM,2004 Feb 27 12:00:00 AM,Completed,Completed,1000 NE 45TH ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001615-04CP,47.66151849,-122.3171149,"(47.66151849, -122.3171149)",2,2004,1,2,2004,1,False,False,0,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001618-04CP,Complaint,Request,Construction,Height of new house exceeding 35 feet.,2004 Feb 27 12:00:00 AM,2004 Apr 19 12:00:00 AM,Completed,Completed,3834 46TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001618-04CP,47.65641846,-122.27836279,"(47.65641846, -122.27836279)",2,2004,1,4,2004,2,False,False,52,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001645-04CP,Complaint,Request,Construction,REMODELING REAR OF PROPERTY W/O PERMITS.,2004 Mar 02 12:00:00 AM,2004 Mar 08 12:00:00 AM,Completed,Completed,4418 MERIDIAN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001645-04CP,47.66089924,-122.3332035,"(47.66089924, -122.3332035)",3,2004,1,3,2004,1,False,False,6,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001682-04CP,Complaint,Request,Construction,Not building according to the approved plans.  Building a 2nd story addition and alterations to the basement. Building right up to the property line. Not going by the 5 ft setback requirement. Rafters are hanging over into his property. Wood separation from foundation is not the required 6 inches.  Permit #731532.,2004 Mar 04 12:00:00 AM,2004 Mar 08 12:00:00 AM,Completed,Completed,4012 SUNNYSIDE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001682-04CP,47.65598354,-122.32991046,"(47.65598354, -122.32991046)",3,2004,1,3,2004,1,False,False,4,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false
001692-04CP,Complaint,Request,Construction,BUILDING HIGHER THAN 35FT.SEE ON-LINE COMPLAINT FORM.,2004 Mar 04 12:00:00 AM,2004 Oct 18 12:00:00 AM,Completed,Completed,3836 46TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001692-04CP,47.65652507,-122.27844672,"(47.65652507, -122.27844672)",3,2004,1,10,2004,4,False,False,228,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001726-04CP,Complaint,Request,Construction,ASSISTANT TO COUNCILMEMBER LICATA IS GETTING COMPLAINT FROM NEIGHBORS WHO BELIEVE THAT THIS BUILDING IS NOT BEING BUILT PER PLAN--A BLANK WALL IS ALONG STREET WHERE SHOPS ARE SHOWN ON THE PLAN,2004 Mar 08 12:00:00 AM,2004 Mar 09 12:00:00 AM,Completed,Completed,8014 LAKE CITY WAY NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001726-04CP,47.68679939,-122.31247239,"(47.68679939, -122.31247239)",3,2004,1,3,2004,1,False,False,1,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
001730-04CP,Complaint,Request,Construction,BUILDING GARAGE IN BACK YARD W/O PERMIT,2004 Mar 08 12:00:00 AM,2004 Mar 09 12:00:00 AM,Completed,Completed,4053 2ND AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001730-04CP,47.65715058,-122.3270437,"(47.65715058, -122.3270437)",3,2004,1,3,2004,1,False,False,1,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false
001742-04CP,Complaint,Request,Construction,Per Ross Junkin's 3/8/04 site inspection for Permit 740453: footing and storm drains directed into alley without a permit.,2004 Mar 09 12:00:00 AM,2004 Mar 08 12:00:00 AM,Completed,Completed,3879 44TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001742-04CP,47.6577897,-122.28041583,"(47.6577897, -122.28041583)",3,2004,1,3,2004,1,False,False,-1,4,True,False,False,False,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false
001829-04CP,Complaint,Request,Construction,Digging deep hole near sidewalk--side sewer work w/o permit?  Especially concerned about large hole with no protection around the hole.,2004 Mar 15 12:00:00 AM,2004 Mar 16 12:00:00 AM,Completed,Completed,4034 DENSMORE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001829-04CP,47.65667584,-122.33718016,"(47.65667584, -122.33718016)",3,2004,1,3,2004,1,False,False,1,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false
001861-04CP,Complaint,Request,Construction,BUILDING  DORMER W/O PERMIT,2004 Mar 17 12:00:00 AM,2004 Mar 18 12:00:00 AM,Completed,Completed,4011 MERIDIAN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001861-04CP,47.65601782,-122.33420155,"(47.65601782, -122.33420155)",3,2004,1,3,2004,1,False,False,1,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001868-04CP,Complaint,Request,Construction,EXCAVATING AND MOVING LOTS OF EARTH WITHOUT A PERMIT IN AN ECA.,2004 Mar 17 12:00:00 AM,2004 Mar 19 12:00:00 AM,Completed,Completed,1729 NE 56TH ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001868-04CP,47.66925018,-122.30816902,"(47.66925018, -122.30816902)",3,2004,1,3,2004,1,False,False,2,4,True,False,False,False,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false
001888-04CP,Complaint,Request,Construction,"Exceeding height, per plan - see permit #739828",2004 Mar 18 12:00:00 AM,2004 May 18 12:00:00 AM,Completed,Completed,3836 42ND AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001888-04CP,47.65713997,-122.28243302,"(47.65713997, -122.28243302)",3,2004,1,5,2004,2,False,False,61,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
001974-04CP,Complaint,Request,Construction,HAULING DIRT AND BROKEN CONCRETE OUT OF BASEMENT,2004 Mar 26 12:00:00 AM,,,Completed,4216 WALLINGFORD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001974-04CP,47.65852673,-122.33596087,"(47.65852673, -122.33596087)",3,2004,1,,,,True,True,,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
002021-04CP,Complaint,Request,Construction,REMODELING W/O PERMITS,2004 Mar 31 12:00:00 AM,2004 Mar 29 12:00:00 AM,Completed,Completed,1711 N 45TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002021-04CP,47.6611386,-122.33681744,"(47.6611386, -122.33681744)",3,2004,1,3,2004,1,False,False,-2,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
002051-04CP,Complaint,Request,Construction,BUILDING 2 STORY ACCESSORY BUILDING IN BACK YARD W/O PERMIT,2004 Apr 02 12:00:00 AM,2004 Apr 06 12:00:00 AM,Completed,Completed,3545 NE 86TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002051-04CP,47.69074137,-122.28876214,"(47.69074137, -122.28876214)",4,2004,2,4,2004,2,False,False,4,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
002061-04CP,Complaint,Request,Construction,GRADING IN ECA W/O PERMIT--MANY TRUCKLOADS ARE BEING REMOVED,2004 Apr 02 12:00:00 AM,2004 Apr 06 12:00:00 AM,Completed,Completed,4237 NE 90TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002061-04CP,47.69352534,-122.28102653,"(47.69352534, -122.28102653)",4,2004,2,4,2004,2,False,False,4,4,True,False,False,False,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false
002085-04CP,Complaint,Request,Construction,Failing retaining wall posing hazard to R-O-W (sidewalk).,2004 Apr 05 12:00:00 AM,2004 Apr 13 12:00:00 AM,Completed,Completed,3717 NE 55TH ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002085-04CP,47.66836954,-122.28715289,"(47.66836954, -122.28715289)",4,2004,2,4,2004,2,False,False,8,4,True,False,False,False,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
002092-04CP,Complaint,Request,Construction,NO EROSION CONTROL ON 16TH AVE NE & 15TH AVE NE. #733437,2004 Apr 05 12:00:00 AM,2004 Apr 06 12:00:00 AM,Completed,Completed,7318 15TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002092-04CP,47.68183464,-122.31141011,"(47.68183464, -122.31141011)",4,2004,2,4,2004,2,False,False,1,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002094-04CP,Complaint,Request,Construction,BUILDING STRUCTURE IN SIDE YARD W/O PERMITS.,2004 Apr 05 12:00:00 AM,2004 Apr 06 12:00:00 AM,Completed,Completed,1102 N 48TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002094-04CP,47.66380225,-122.34430876,"(47.66380225, -122.34430876)",4,2004,2,4,2004,2,False,False,1,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
002104-04CP,Complaint,Request,Construction,See attached email from H/Z inspector: Cargo container over 120 sq. ft.,2004 Apr 06 12:00:00 AM,,,Closed,7756 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002104-04CP,47.68662534,-122.32400814,"(47.68662534, -122.32400814)",4,2004,2,,,,True,True,,4,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002132-04CP,Complaint,Request,Construction,REMODELING KITCHEN AND PORCH IN BACK--CAN VIEW FROM ALLEY--NO PERMITS,2004 Apr 09 12:00:00 AM,2004 Apr 12 12:00:00 AM,Completed,Completed,5507 12TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002132-04CP,47.66885799,-122.31551534,"(47.66885799, -122.31551534)",4,2004,2,4,2004,2,False,False,3,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
002133-04CP,Complaint,Request,Construction,REMODELING BASEMENT W/O BUILDING PERMIT,2004 Apr 09 12:00:00 AM,2004 Apr 13 12:00:00 AM,Completed,Completed,7528 19TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002133-04CP,47.68390598,-122.3074837,"(47.68390598, -122.3074837)",4,2004,2,4,2004,2,False,False,4,4,True,False,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
